deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
91,25,211,23,302,2219
0,5,0,0,5,17
0,0,0,0,0,29
0,5,5,0,5,63
5,5,5,,5,113
12,5,36,,52,371
27,5,42,,67,513
17,5,73,,91,554
34,5,51,,78,559
35,14,149,18,179,624
0,5,0,0,5,10
0,0,0,0,0,5
0,5,5,0,5,5
5,5,5,,5,29
5,5,28,,33,123
15,5,34,,46,168
5,5,53,,59,169
5,0,27,,31,111
5,5,5,0,19,163
0,0,0,0,0,5
0,0,0,0,0,5
0,5,0,0,5,5
0,0,5,0,5,21
5,5,5,0,5,44
5,0,5,0,5,36
5,5,0,0,5,31
5,0,5,0,5,15
0,0,5,0,5,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,5
0,0,0,0,0,5
13,5,18,,32,758
0,0,0,0,0,0
0,0,0,0,0,10
0,5,0,0,5,31
0,0,5,0,5,40
5,5,5,0,5,128
5,0,5,0,5,193
5,0,5,0,5,163
5,0,5,,12,193
13,5,13,,27,229
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
5,5,0,0,5,27
5,0,5,0,5,58
5,5,5,0,5,63
5,5,5,,13,71
22,5,20,,41,334
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
5,0,5,0,5,21
5,5,5,0,5,42
5,0,5,,13,111
10,0,5,,18,157
0,0,5,0,5,104
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,14
0,0,0,0,0,12
0,0,5,0,5,27
0,0,0,0,0,13
0,0,5,0,5,16
0,0,5,0,5,11
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
116,46,254,46,368,2514
0,0,0,0,0,19
0,5,5,0,5,37
0,5,5,0,5,58
5,5,5,,10,130
14,5,31,,50,422
28,5,65,15,86,572
34,12,87,14,118,656
36,11,63,11,98,620
54,26,173,31,221,734
0,0,0,0,0,5
0,5,5,0,5,5
0,5,0,0,5,5
5,5,5,,5,38
5,5,23,,33,143
14,5,49,10,58,194
17,5,61,11,75,199
15,5,35,,46,136
5,5,17,,25,194
0,0,0,0,0,5
0,0,0,0,0,5
0,5,0,0,5,12
0,0,5,0,5,19
5,5,5,,5,40
0,5,5,0,5,47
5,0,5,0,5,44
5,5,5,,5,23
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
18,5,25,,43,841
0,0,0,0,0,5
0,0,0,0,0,13
0,0,5,0,5,22
0,5,0,0,5,55
5,5,5,,5,163
5,5,5,,5,173
5,5,5,,12,211
5,5,5,,13,201
17,5,18,,36,244
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5,0,0,0,5,5
0,0,5,0,5,25
5,0,5,,5,71
5,5,5,,12,73
5,5,5,0,14,70
22,5,21,,42,364
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
5,0,5,,5,18
5,0,5,,5,63
5,0,5,,12,110
5,5,11,,21,171
0,5,0,0,5,136
0,0,0,0,0,5
0,0,0,0,0,13
0,5,0,0,5,14
0,0,0,0,0,13
0,0,0,0,0,33
0,0,0,0,0,23
0,0,0,0,0,19
0,0,0,0,0,19
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
144,14,252,54,355,2325
0,0,0,0,0,19
0,0,5,0,5,43
0,0,5,0,5,52
5,0,12,,13,108
20,0,35,,51,384
26,5,62,10,80,530
49,5,75,21,108,600
47,5,65,18,100,589
66,5,194,39,230,699
0,0,0,0,0,5
0,0,5,0,5,16
0,0,5,0,5,14
5,0,10,,10,33
5,0,33,,38,131
17,5,50,,60,189
24,5,54,14,67,170
15,5,44,11,52,137
5,0,5,,10,163
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,12
0,0,5,0,5,17
5,0,5,0,5,50
5,0,0,0,5,30
5,0,5,,5,26
5,0,0,0,5,14
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
20,5,14,,33,789
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,16
0,0,5,0,5,38
5,0,0,0,5,137
5,0,5,,5,184
5,0,5,0,5,209
5,5,5,,13,193
29,0,20,,42,254
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
5,0,0,0,5,5
5,0,5,0,5,32
5,0,5,0,5,61
12,0,5,,15,65
12,0,5,,15,89
20,5,19,,36,314
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
5,0,0,0,5,14
5,0,5,0,5,49
5,5,5,,14,109
12,0,5,,18,140
5,5,5,0,5,106
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,13
5,0,0,0,5,20
0,0,0,0,0,17
5,0,5,0,5,21
0,5,0,0,5,16
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
104,5,175,36,245,2022
0,0,0,0,0,11
0,0,5,0,5,37
0,0,5,0,5,36
5,0,5,0,5,104
10,5,22,,28,350
24,0,36,,54,468
36,5,72,11,98,558
31,0,40,14,57,458
53,5,132,25,162,567
0,0,0,0,0,5
0,0,5,0,5,5
0,0,5,0,5,5
5,0,5,0,5,19
5,5,18,,21,95
15,0,36,,45,164
17,5,51,,62,179
14,0,24,,30,97
0,0,5,0,5,129
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,17
0,0,0,0,0,33
0,0,0,0,0,30
0,0,5,0,5,25
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
14,0,13,,24,731
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,16
5,0,0,0,5,42
5,0,5,0,5,156
5,0,0,0,5,179
5,0,5,,5,169
5,0,5,,5,158
19,0,11,,26,229
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,29
5,0,0,0,5,52
5,0,5,,12,84
5,0,5,,5,58
15,0,12,,23,262
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
5,0,5,,5,16
5,0,0,0,5,35
5,0,5,,11,86
5,0,5,,5,124
5,0,5,0,5,103
0,0,0,0,0,5
0,0,0,0,0,16
0,0,0,0,0,5
0,0,0,0,0,21
0,0,0,0,0,21
0,0,0,0,0,5
5,0,5,0,5,14
5,0,0,0,5,15
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
81,5,204,32,254,2099
0,0,0,0,0,18
0,0,0,0,0,34
5,0,5,,5,61
5,0,5,,5,96
10,0,30,,35,358
19,0,52,,63,474
24,0,64,10,78,573
26,5,48,,68,485
40,0,156,24,172,583
0,0,0,0,0,5
0,0,0,0,0,5
5,0,5,,5,13
0,0,5,0,5,25
5,0,23,,25,109
13,0,45,,51,169
12,0,48,,53,155
5,0,32,,35,101
5,0,5,0,5,147
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,14
5,0,5,0,5,44
0,0,5,0,5,33
0,0,5,0,5,25
0,0,5,0,5,16
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
12,0,13,,22,714
0,0,0,0,0,5
0,0,0,0,0,12
0,0,0,0,0,28
5,0,5,,5,35
0,0,5,0,5,130
5,0,5,0,5,162
5,0,5,,5,196
5,0,5,,5,150
20,0,14,,31,254
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
5,0,5,0,5,36
5,0,5,,5,59
5,0,5,0,5,81
5,0,5,,11,73
5,5,12,,19,294
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,19
0,0,0,0,0,37
5,0,5,,5,103
5,5,5,0,10,132
0,0,5,0,5,104
0,0,0,0,0,5
0,0,0,0,0,14
0,0,0,0,0,14
0,0,0,0,0,16
0,0,0,0,0,20
0,0,0,0,0,12
0,0,0,0,0,12
0,0,5,0,5,13
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
36,5,141,15,164,1592
0,0,0,0,0,5
0,0,0,0,0,22
0,0,5,0,5,44
5,0,5,0,5,72
5,0,22,,25,281
5,5,30,,36,370
5,0,46,,51,427
12,5,37,,45,369
13,5,102,10,107,451
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,10
5,0,5,0,5,23
5,0,16,,17,93
5,5,24,,26,119
5,0,33,,33,133
5,5,23,,24,68
5,0,5,0,5,108
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,33
5,0,5,0,5,30
0,0,5,0,5,14
0,0,5,0,5,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5,0,5,0,5,515
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,14
0,0,0,0,0,31
0,0,0,0,0,101
5,0,0,0,5,117
5,0,5,0,5,138
5,0,5,0,5,107
12,0,15,,24,221
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
5,0,5,,5,24
5,0,5,0,5,53
5,0,5,,5,66
5,0,5,0,5,71
5,0,13,,18,221
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,5,0,5,11
0,0,5,0,5,40
5,0,5,,5,66
5,0,5,,5,104
0,0,5,0,5,75
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,11
0,0,0,0,0,5
0,0,0,0,0,18
0,0,0,0,0,11
0,0,0,0,0,10
0,0,5,0,5,10
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5,18,266,0,285,4942
0,0,5,0,5,59
0,5,5,0,5,65
0,5,5,0,5,100
0,5,5,0,5,134
5,5,28,0,32,729
0,5,46,0,47,873
0,5,84,0,90,1219
0,5,100,0,104,1763
0,14,171,0,185,1315
0,0,5,0,5,40
0,5,0,0,5,13
0,5,0,0,5,21
0,5,5,0,5,38
0,5,21,0,24,239
0,0,34,0,34,262
0,5,62,0,66,348
0,5,52,0,55,354
0,0,5,0,5,173
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,10
0,0,5,0,5,44
0,0,5,0,5,44
0,0,5,0,5,34
0,0,0,0,0,22
0,0,0,0,0,10
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
5,5,21,0,23,1423
0,0,5,0,5,10
0,0,5,0,5,26
0,0,5,0,5,38
0,0,5,0,5,57
5,0,5,0,5,290
0,5,5,0,5,323
0,0,5,0,5,362
0,0,5,0,5,317
0,5,15,0,16,395
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,57
0,0,5,0,5,78
0,5,5,0,5,97
0,0,5,0,5,152
0,5,38,0,39,847
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,5,0,5,5
0,0,5,0,5,49
0,0,5,0,5,106
0,5,10,0,11,215
0,0,23,0,23,472
0,5,16,0,17,779
0,0,0,0,0,5
0,0,0,0,0,20
0,0,0,0,0,28
0,0,0,0,0,19
0,0,0,0,0,48
0,0,5,0,5,58
0,0,5,0,5,158
0,5,11,0,12,446
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,47,249,0,296,4649
0,5,0,0,5,51
0,0,5,0,5,69
0,5,5,0,5,106
0,5,5,0,12,152
0,10,29,0,39,704
0,5,57,0,66,882
0,11,66,0,77,1106
0,5,83,0,92,1579
0,36,158,0,194,1218
0,5,0,0,5,28
0,0,0,0,0,13
0,5,5,0,5,23
0,5,5,0,5,45
0,5,23,0,32,217
0,5,44,0,50,288
0,5,47,0,55,331
0,5,38,0,44,273
0,0,5,0,5,203
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,10
0,0,0,0,0,5
0,0,5,0,5,62
0,0,0,0,0,43
0,0,0,0,0,34
0,0,5,0,5,28
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,5,24,0,27,1358
0,0,0,0,0,5
0,0,5,0,5,24
0,0,5,0,5,41
0,5,5,0,5,69
0,5,5,0,5,282
0,5,5,0,5,303
0,0,5,0,5,321
0,0,5,0,5,312
0,5,16,0,19,359
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,45
0,0,5,0,5,90
0,5,5,0,5,91
0,5,5,0,5,125
0,5,31,0,36,805
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,34
0,5,5,0,5,97
0,5,5,0,5,199
0,5,18,0,20,471
0,0,17,0,17,699
0,0,0,0,0,5
0,0,5,0,5,23
0,0,0,0,0,27
0,0,0,0,0,23
0,0,0,0,0,62
0,0,5,0,5,58
0,0,5,0,5,128
0,0,13,0,13,370
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
44,86,310,,434,5003
0,5,0,0,5,48
0,5,0,0,5,83
0,5,5,0,5,109
5,5,5,0,16,145
11,15,34,,59,701
13,17,50,0,79,945
10,20,85,,112,1186
5,25,130,,162,1786
29,54,178,,256,1254
0,0,0,0,0,24
0,0,0,0,0,17
0,5,5,0,5,27
5,5,5,0,14,49
5,5,26,,38,220
5,14,36,0,58,286
5,11,55,,72,327
5,15,53,,71,304
5,5,5,0,11,206
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,10
0,0,0,0,0,17
5,5,0,0,5,47
5,5,5,0,5,47
0,5,5,0,5,39
0,5,5,0,5,34
0,0,5,0,5,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,5,0,5,5
0,0,0,0,0,5
0,0,0,0,0,5
5,10,31,0,47,1496
0,5,0,0,5,11
0,5,0,0,5,35
0,0,5,0,5,41
0,0,5,0,5,54
5,5,5,0,12,283
5,0,5,0,5,363
0,5,5,0,5,342
0,5,15,0,16,367
5,5,32,0,38,401
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,43
5,5,5,0,5,80
5,5,10,0,12,103
0,5,17,0,19,165
0,5,42,0,49,846
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,5,0,0,5,45
0,0,5,0,5,108
0,5,10,0,12,219
0,5,28,0,32,469
5,5,23,0,32,794
0,0,0,0,0,5
0,0,0,0,0,22
0,0,0,0,0,27
0,0,0,0,0,15
0,5,5,0,5,62
0,0,5,0,5,59
0,5,5,0,5,154
5,5,16,0,22,446
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
311,13,274,48,549,4881
0,0,5,0,5,36
5,5,5,,5,73
5,0,5,,5,102
5,5,5,,12,147
47,5,36,,82,736
67,5,51,10,110,870
93,5,77,12,161,1210
89,5,103,19,174,1707
216,5,154,35,342,1146
0,0,0,0,0,22
5,5,5,,5,12
5,0,5,,5,15
5,5,5,,5,37
37,5,25,,60,219
57,5,40,10,89,286
65,5,44,10,100,305
44,5,40,,76,250
5,5,5,0,16,206
0,0,5,0,5,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,11
5,5,5,0,5,48
5,0,5,0,5,45
5,0,5,0,5,50
0,0,5,0,5,34
5,0,0,0,5,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
5,0,0,0,5,5
0,0,0,0,0,0
21,5,28,,51,1596
0,0,0,0,0,10
0,0,0,0,0,26
0,0,0,0,0,42
5,5,0,0,5,72
5,5,5,,12,330
5,0,5,0,5,324
5,5,5,0,11,355
5,0,11,0,19,437
20,0,15,,32,311
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
5,0,0,0,5,46
5,0,5,0,5,62
5,0,5,0,10,86
12,0,5,,16,114
33,0,51,,75,821
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
5,0,5,0,5,40
5,0,5,0,5,91
10,0,16,,24,216
20,0,31,,44,469
14,5,17,0,32,796
0,0,0,0,0,5
0,0,0,0,0,27
0,0,0,0,0,32
0,0,0,0,0,22
5,0,5,0,5,53
5,0,5,0,5,61
5,5,5,0,11,196
5,0,11,0,16,403
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
288,5,240,59,472,4793
0,0,5,0,5,58
5,5,0,0,5,67
5,0,5,,5,150
10,0,5,,14,158
46,0,50,15,81,778
54,0,51,11,94,904
64,5,52,10,107,1075
109,5,78,19,169,1603
161,5,145,42,265,1154
0,0,5,0,5,35
5,5,0,0,5,15
5,0,5,,5,20
5,0,5,0,5,36
37,0,42,13,66,241
34,0,39,10,63,266
38,0,26,,58,284
43,0,34,11,66,257
10,0,5,,16,178
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,10
5,0,5,,5,11
5,0,5,0,5,40
5,0,5,0,5,40
5,0,5,0,5,43
5,0,5,,5,20
0,0,0,0,0,13
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
25,5,27,,49,1673
0,0,0,0,0,5
0,0,0,0,0,21
0,0,0,0,0,64
5,0,5,,5,76
5,0,5,,5,355
5,0,5,0,10,374
5,5,12,,16,340
5,5,5,0,11,434
12,0,11,,20,319
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,37
5,0,0,0,5,50
5,0,5,0,5,100
5,0,5,,13,125
56,0,33,,83,714
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,5,0,5,5
5,0,0,0,5,29
5,0,5,,5,94
15,0,5,,20,165
33,0,22,,52,421
24,0,16,,39,742
0,0,0,0,0,5
0,0,0,0,0,24
0,0,0,0,0,52
0,0,5,0,5,27
0,0,5,0,5,73
5,0,5,0,5,76
5,0,5,0,5,140
18,0,5,,25,345
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
164,0,181,23,322,4487
5,0,0,0,5,56
5,0,5,0,5,91
0,0,5,0,5,114
5,0,5,0,5,136
25,0,31,,52,723
48,0,37,,77,867
32,0,44,,70,1020
52,0,59,,106,1480
111,0,103,20,194,1109
5,0,0,0,5,30
5,0,5,0,5,23
0,0,5,0,5,20
5,0,5,0,5,28
24,0,20,,40,218
35,0,28,,55,243
22,0,25,,43,288
24,0,26,,46,259
0,0,5,0,5,172
0,0,0,0,0,5
0,0,0,0,0,15
0,0,5,0,5,5
0,0,0,0,0,13
0,0,5,0,5,37
0,0,5,0,5,36
0,0,5,0,5,30
0,0,5,0,5,27
5,0,5,0,5,16
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,5,0,5,5
5,0,0,0,5,5
0,0,5,0,5,5
0,0,0,0,0,0
5,0,25,0,31,1546
0,0,0,0,0,12
0,0,0,0,0,19
0,0,0,0,0,51
5,0,5,0,5,68
5,0,5,0,5,320
5,0,5,0,5,368
0,0,5,0,5,364
5,0,5,0,5,344
5,0,13,0,22,329
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,43
5,0,5,0,5,66
5,0,5,0,5,87
5,0,5,0,10,127
31,0,25,,53,637
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,20
5,0,0,0,5,91
5,0,5,,5,142
20,0,17,,36,381
5,0,5,0,12,678
0,0,0,0,0,5
0,0,0,0,0,34
0,0,5,0,5,35
0,0,0,0,0,20
0,0,0,0,0,77
0,0,5,0,5,57
5,0,5,0,5,107
5,0,5,0,5,342
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
166,0,188,32,322,4722
0,0,0,0,0,45
5,0,5,0,5,89
5,0,5,0,5,126
5,0,5,0,15,190
24,0,23,,44,708
35,0,36,,65,924
48,0,49,12,85,1124
46,0,68,11,103,1516
105,0,116,26,195,1097
0,0,0,0,0,20
0,0,0,0,0,13
5,0,5,0,5,22
5,0,5,0,11,59
20,0,14,,31,216
25,0,25,,45,252
31,0,36,10,57,273
21,0,33,,46,242
5,0,5,0,5,183
0,0,0,0,0,11
0,0,0,0,0,11
0,0,0,0,0,5
5,0,0,0,5,12
0,0,0,0,0,37
5,0,5,0,5,42
0,0,5,0,5,40
0,0,5,0,5,23
0,0,0,0,0,13
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
12,0,23,0,35,1598
0,0,0,0,0,5
0,0,0,0,0,22
5,0,5,0,5,50
5,0,0,0,5,67
5,0,5,0,10,304
5,0,5,0,10,381
5,0,5,0,5,381
0,0,5,0,5,386
5,0,14,,19,379
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,36
5,0,5,,5,76
5,0,5,,5,114
5,0,5,,10,143
21,0,18,,38,637
0,0,0,0,0,0
0,0,0,0,0,0
0,0,5,0,5,5
0,0,0,0,0,5
5,0,0,0,5,37
5,0,5,0,5,91
5,0,5,0,5,168
13,0,12,,24,335
17,0,14,,30,815
0,0,0,0,0,5
5,0,5,0,5,42
0,0,0,0,0,40
5,0,5,0,5,42
0,0,0,0,0,77
5,0,5,0,5,78
5,0,5,0,5,143
5,0,5,,16,387
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
200,5,237,58,380,4840
0,0,0,0,0,48
0,0,5,0,5,82
5,0,5,0,5,124
5,0,5,,5,150
20,0,35,,54,751
47,0,55,20,82,931
57,0,59,14,102,1129
70,5,81,22,130,1625
122,0,142,45,219,1186
0,0,0,0,0,29
0,0,5,0,5,11
5,0,0,0,5,30
5,0,5,,5,30
11,0,24,,34,223
36,0,38,17,57,273
37,0,40,12,65,305
32,0,37,14,55,285
5,0,5,,5,192
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,15
0,0,0,0,0,5
5,0,5,0,5,57
5,0,0,0,5,31
5,0,5,,5,29
5,0,5,0,5,36
0,0,0,0,0,14
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
20,0,27,,45,1650
0,0,0,0,0,5
0,0,0,0,0,32
0,0,5,0,5,47
0,0,0,0,0,68
5,0,5,0,5,331
5,0,5,,11,367
5,0,5,0,12,407
5,0,5,,11,394
5,5,22,,27,344
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
5,0,5,0,5,42
0,0,5,0,5,66
5,0,5,0,5,88
5,5,13,,16,141
30,0,27,,53,680
0,0,0,0,0,0
0,0,0,0,0,0
0,0,5,0,5,5
0,0,0,0,0,5
5,0,0,0,5,31
5,0,5,,5,109
5,0,5,0,14,156
18,0,14,,29,378
17,0,14,,27,774
0,0,0,0,0,5
0,0,0,0,0,32
0,0,0,0,0,30
0,0,0,0,0,31
5,0,5,0,5,63
5,0,5,,5,84
5,0,5,,5,139
5,0,5,,16,389
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
218,0,228,88,358,4693
0,0,5,0,5,51
5,0,5,0,5,92
5,0,5,,5,115
10,0,5,,14,124
23,0,31,,47,720
42,0,43,20,65,905
73,0,68,32,109,1087
65,0,76,25,116,1599
143,0,156,69,230,1162
0,0,5,0,5,34
0,0,5,0,5,13
0,0,0,0,0,19
5,0,5,,10,44
16,0,26,,36,223
37,0,35,17,55,267
54,0,45,25,74,284
29,0,43,19,53,278
5,0,5,,5,150
0,0,0,0,0,5
5,0,0,0,5,5
5,0,5,,5,5
5,0,0,0,5,5
5,0,5,0,5,33
0,0,0,0,0,41
5,0,5,0,5,26
0,0,0,0,0,23
0,0,0,0,0,10
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,0,0,0
