deaths_c19,deaths_flu,deaths_pna,deaths_c19_and_pna,deaths_c19_pna_or_flu,deaths_total
0,0,5,0,5,75
0,0,5,0,5,135
5,5,5,5,5,175
5,5,5,5,5,272
34,5,49,12,79,1017
86,5,90,31,147,1457
136,10,135,45,235,1889
197,5,151,57,295,2208
260,15,326,90,510,6244
5,0,5,5,5,62
5,0,5,5,5,111
5,5,5,0,5,163
5,0,5,5,10,225
23,5,42,5,57,918
54,5,75,18,113,1265
69,5,103,29,147,1651
105,5,93,31,172,1849
150,5,314,49,420,6590
5,0,5,5,5,76
0,0,5,0,5,122
0,0,5,0,5,166
5,0,13,5,15,229
16,5,39,5,52,1005
24,5,68,5,86,1321
50,5,94,18,127,1800
56,5,97,17,137,1871
84,5,195,21,260,4263
0,0,5,0,5,33
0,0,5,0,5,64
0,0,5,0,5,97
5,0,5,0,5,135
5,5,30,0,35,627
14,0,36,5,46,867
26,0,56,5,74,1129
40,0,66,5,97,1311
0,50,334,0,384,5365
0,5,5,0,5,70
0,5,5,0,5,95
0,5,5,0,5,118
0,0,5,0,5,189
0,14,50,0,64,852
0,5,79,0,86,1127
0,5,85,0,90,1307
0,11,106,0,117,1607
5,33,317,5,352,4784
0,0,5,0,5,54
0,5,5,0,5,86
0,5,5,0,5,106
0,5,5,0,5,158
5,5,51,5,55,719
5,11,72,0,84,994
5,5,82,5,88,1179
5,5,97,0,105,1488
289,51,539,146,730,5437
0,0,5,0,5,42
0,0,5,0,5,93
5,0,5,5,5,117
5,5,5,0,12,183
29,15,72,12,103,823
58,12,117,25,162,1105
85,14,145,45,198,1314
112,5,191,63,246,1760
549,13,556,297,820,5373
0,0,0,0,0,44
5,0,5,5,5,112
5,5,5,5,5,129
15,5,14,5,23,195
69,5,90,39,123,842
111,5,115,61,167,1080
148,5,157,88,220,1273
201,5,172,97,277,1698
275,5,348,141,487,4993
0,0,0,0,0,55
5,0,5,5,5,105
0,0,0,0,0,126
5,0,12,5,15,201
33,0,46,18,61,813
57,5,76,30,106,1007
68,5,86,38,118,1177
107,0,121,49,179,1509
159,5,255,81,334,4705
0,0,0,0,0,53
5,0,5,5,5,92
5,0,5,5,5,125
5,0,5,5,10,205
23,0,50,13,60,772
33,0,68,18,83,940
47,5,60,25,83,1133
47,0,67,21,93,1385
292,5,362,140,516,5230
0,0,5,0,5,51
5,0,5,5,5,99
5,0,5,5,10,164
5,5,12,5,17,192
43,0,68,26,85,858
54,0,83,30,107,1045
78,0,86,37,127,1269
99,5,101,37,164,1552
290,5,346,136,501,5243
0,0,0,0,0,65
5,0,5,5,5,104
5,0,5,5,5,136
10,0,14,5,18,209
36,5,58,20,75,871
51,0,81,30,102,1055
75,0,89,40,124,1228
113,0,96,36,173,1575
178,5,325,95,409,5027
5,0,5,5,5,50
5,0,5,0,5,97
5,0,5,5,5,123
5,0,5,5,5,193
25,0,47,16,56,799
39,5,88,24,104,1032
43,0,75,20,98,1197
65,0,97,31,131,1536
245,5,384,130,501,5199
0,0,0,0,0,49
0,0,5,0,5,100
5,0,5,5,5,137
5,0,11,5,12,171
24,0,60,15,69,835
64,0,99,39,124,1096
58,5,91,29,121,1226
93,5,113,42,165,1585
483,0,500,258,725,5541
5,0,5,5,5,45
0,0,0,0,0,104
5,0,5,5,5,131
11,0,14,5,19,184
56,0,76,37,95,819
102,0,115,63,154,1099
143,0,138,76,205,1378
165,0,150,73,242,1781
938,0,813,553,1198,6118
0,0,0,0,0,49
5,0,5,5,5,99
11,0,12,5,17,124
14,0,22,12,24,182
123,0,128,84,167,944
186,0,185,127,244,1232
277,0,241,172,346,1552
325,0,223,151,397,1936
790,5,687,459,1019,6041
5,0,5,0,5,68
5,0,5,0,5,92
5,0,5,5,10,137
14,0,17,5,23,211
77,0,98,54,121,908
173,5,163,117,220,1307
242,0,199,142,299,1467
274,0,200,134,340,1851
402,0,448,245,605,5073
0,0,5,0,5,53
5,0,5,0,5,73
5,0,5,5,5,129
19,0,25,16,28,179
61,0,70,41,90,803
80,0,101,50,131,1007
116,0,116,76,156,1254
123,0,128,61,190,1575
198,0,322,126,394,5270
0,0,5,0,5,56
5,0,5,5,5,115
5,0,5,5,5,126
5,0,10,5,14,214
39,0,62,29,72,841
46,0,69,29,86,1069
50,0,91,36,105,1266
50,0,83,25,108,1583
232,0,337,140,429,5191
5,0,5,5,5,41
5,0,5,5,5,109
5,0,5,5,5,137
11,0,15,5,17,189
57,0,76,33,100,901
65,0,94,41,118,1083
46,0,70,28,88,1206
43,0,71,24,90,1525
282,5,415,203,494,5264
5,0,5,0,5,69
5,0,5,5,5,114
12,0,5,5,13,145
25,0,23,15,33,208
60,0,80,51,89,891
70,5,102,60,112,1065
51,0,100,34,117,1271
60,0,93,33,120,1501
206,0,355,139,422,5614
0,0,5,0,5,50
0,0,5,0,5,123
5,0,5,5,5,161
10,0,17,5,20,239
60,0,78,43,95,946
51,0,87,31,107,1201
41,0,89,32,98,1309
38,0,74,20,92,1585
168,0,345,119,394,5528
0,0,5,0,5,57
5,0,5,5,5,122
5,0,5,5,5,155
5,0,11,5,13,266
37,0,57,27,67,884
40,0,96,31,105,1230
45,0,90,37,98,1309
32,0,78,15,95,1505
670,0,677,464,883,5970
5,0,5,0,5,63
5,0,5,5,5,133
31,0,24,20,35,196
51,0,35,30,56,258
175,0,167,125,217,1007
159,0,165,116,208,1248
135,0,148,94,189,1435
113,0,129,74,168,1630
1209,0,1045,835,1419,6425
0,0,5,0,5,54
5,0,5,5,5,116
41,0,31,29,43,200
80,0,60,55,85,289
303,0,258,219,342,1110
310,0,275,227,358,1399
246,0,218,168,296,1508
222,0,193,132,283,1749
848,5,876,618,1107,6301
5,0,5,5,5,53
5,0,11,5,12,129
25,0,22,21,26,174
60,0,45,43,62,284
217,5,205,161,262,1053
211,0,235,159,287,1340
179,0,190,129,240,1516
146,0,166,97,215,1752
647,5,691,491,849,5877
0,0,0,0,0,51
5,0,5,5,5,97
14,0,16,13,17,189
36,0,38,32,42,222
149,5,147,118,179,959
182,5,192,147,228,1268
133,0,161,102,192,1401
126,0,131,73,184,1690
513,0,625,375,763,6142
0,0,0,0,0,60
5,0,5,5,5,103
11,0,11,5,15,160
42,0,47,35,54,256
128,0,132,97,163,974
149,0,181,119,211,1305
107,0,132,79,160,1542
72,0,118,36,154,1742
1135,5,1013,731,1421,7083
5,0,5,5,5,49
5,0,5,5,5,100
23,0,17,12,28,171
50,0,42,30,62,277
210,0,185,141,254,1148
259,5,234,176,318,1429
296,5,275,196,377,1821
289,5,253,172,371,2088
806,5,685,476,1016,5720
5,0,5,5,5,51
5,0,5,5,5,111
5,0,5,5,10,149
19,0,21,13,27,202
116,0,105,74,147,824
172,0,161,118,215,1176
254,0,218,155,317,1496
229,5,168,109,289,1711
242,5,381,136,491,5502
0,0,5,0,5,61
5,0,5,5,5,96
5,0,5,5,10,157
5,0,10,5,13,213
32,0,51,20,63,849
53,5,103,35,122,1112
59,5,104,37,128,1399
82,5,102,34,151,1615
125,5,288,54,362,5336
0,0,5,0,5,58
0,0,5,0,5,89
5,0,5,5,5,166
5,0,5,5,5,189
16,0,41,5,49,856
18,0,60,5,69,1043
34,5,74,13,97,1317
51,5,97,22,127,1618
175,5,332,76,440,5494
0,0,5,0,5,59
5,0,5,5,5,105
0,5,5,0,5,148
5,0,19,5,21,185
13,5,53,5,59,807
34,5,67,14,89,1124
52,5,93,21,128,1431
69,5,96,29,137,1635
254,5,370,114,514,5348
0,0,0,0,0,55
0,0,0,0,0,107
5,0,5,0,5,146
5,0,5,5,5,209
26,5,57,12,73,848
47,5,74,17,105,1125
69,5,115,39,146,1338
108,0,111,44,175,1520
316,5,361,124,557,5706
5,0,0,0,5,62
5,0,5,0,5,99
5,0,10,5,12,191
12,5,17,5,22,235
33,0,45,15,63,873
67,5,87,33,122,1206
77,5,102,24,156,1433
119,5,99,40,179,1607
265,5,360,121,505,5616
5,5,5,5,5,53
5,0,5,5,5,123
5,0,5,5,5,204
5,0,5,5,5,213
17,0,50,5,59,872
44,0,76,27,93,1126
92,5,105,38,159,1411
102,0,111,43,170,1614
195,0,335,85,445,5387
0,0,5,0,5,60
0,0,5,0,5,95
0,0,5,0,5,159
5,0,15,5,17,241
12,0,46,5,53,824
35,0,66,13,88,1050
68,0,110,35,143,1392
77,0,91,31,137,1566
164,5,312,64,415,5396
0,0,5,0,5,61
0,0,5,0,5,104
5,0,5,0,5,165
5,0,5,0,5,188
14,5,40,5,49,819
34,0,87,10,111,1108
46,5,84,20,112,1337
67,0,93,28,132,1614
175,31,360,66,498,5808
0,5,5,0,5,66
5,5,5,0,5,110
5,0,5,5,5,185
5,5,5,0,11,250
21,5,46,5,66,804
33,5,75,15,98,1205
57,5,103,22,143,1497
59,5,117,22,160,1691
302,199,476,121,846,6750
0,5,5,0,5,57
5,5,5,0,5,105
5,5,5,0,14,215
5,5,18,5,30,245
27,39,64,10,117,1017
48,37,94,25,152,1303
85,50,137,35,236,1811
135,53,152,50,286,1997
204,81,402,75,608,6099
0,0,5,0,5,65
0,0,5,0,5,106
5,5,5,0,5,186
5,5,10,5,12,253
5,5,60,5,72,913
41,16,94,12,138,1247
59,25,120,27,177,1574
89,29,109,28,197,1755
174,12,354,81,458,5189
0,5,0,0,5,59
0,0,5,0,5,97
0,0,5,0,5,146
5,5,5,5,5,192
14,5,47,5,57,764
33,5,72,15,92,1021
50,5,110,24,140,1375
75,5,116,36,157,1535
158,5,322,70,414,5637
0,0,5,0,5,68
5,0,5,5,5,110
0,5,5,0,5,179
5,0,5,0,5,218
15,0,49,5,56,851
26,5,64,12,79,1155
41,5,77,13,106,1389
74,5,117,36,156,1667
105,5,218,44,280,3803
0,0,0,0,0,36
0,0,5,0,5,51
0,0,5,0,5,98
5,0,5,0,5,128
5,0,26,5,33,468
24,0,51,11,64,805
36,0,69,16,89,1008
36,5,64,16,85,1209
0,10,160,0,170,2158
0,0,0,0,0,19
0,0,5,0,5,29
0,5,5,0,5,57
0,5,5,0,5,97
0,5,22,0,23,359
0,5,41,0,45,490
0,5,41,0,42,572
0,5,47,0,49,535
0,24,146,0,170,1949
0,5,0,0,5,17
0,5,5,0,5,29
0,5,5,0,5,54
0,5,5,0,5,85
0,5,27,0,33,342
0,5,32,0,38,420
0,5,42,0,45,494
0,5,35,0,39,508
5,32,145,0,179,2120
0,0,5,0,5,19
0,5,0,0,5,37
0,5,5,0,5,51
0,5,5,0,5,94
0,5,24,0,31,404
5,5,33,0,40,457
0,5,41,0,50,542
5,5,37,0,42,516
49,5,161,11,202,2014
0,0,5,0,5,20
5,0,5,5,5,34
0,0,5,0,5,74
0,0,5,0,5,101
5,5,27,0,30,341
10,0,41,5,47,427
14,5,41,5,53,547
22,5,41,5,61,470
38,0,141,15,164,1979
0,0,5,0,5,14
5,0,5,0,5,47
0,0,0,0,0,73
0,0,5,0,5,122
5,0,24,0,27,360
13,0,33,5,39,422
5,0,35,5,40,502
12,0,39,5,47,439
13,0,119,5,125,1856
0,0,0,0,0,14
0,0,5,0,5,26
0,0,0,0,0,68
0,0,5,0,5,123
5,0,22,0,24,343
5,0,26,5,29,408
5,0,39,5,39,434
5,0,28,5,29,440
34,0,129,12,151,2033
0,0,0,0,0,13
0,0,5,0,5,39
5,0,5,0,5,57
5,0,5,0,5,79
5,0,20,5,21,417
5,0,29,5,33,449
11,0,37,5,44,492
13,0,36,5,43,487
110,0,138,36,212,2083
0,0,0,0,0,16
0,0,0,0,0,36
5,0,5,0,5,65
5,0,5,0,5,101
10,0,24,5,31,374
31,0,39,12,58,471
31,0,47,16,62,503
34,0,24,5,53,517
115,0,153,44,224,2041
0,0,0,0,0,24
0,0,5,0,5,37
0,0,0,0,0,72
5,0,5,0,5,94
14,0,24,5,33,347
30,0,37,12,55,443
38,0,43,15,66,511
32,0,41,12,61,513
136,0,193,66,263,2071
0,0,0,0,0,13
0,0,5,0,5,31
0,0,5,0,5,66
5,0,5,0,5,97
15,0,24,5,33,369
38,0,51,22,67,439
48,0,56,22,82,546
34,0,52,16,70,510
309,0,259,143,425,2351
0,0,5,0,5,20
5,0,0,0,5,39
5,0,5,5,5,72
5,0,5,5,5,122
27,0,42,15,54,389
75,0,73,43,105,498
95,0,82,50,127,588
103,0,53,32,124,623
758,0,483,346,895,2993
5,0,5,5,5,17
0,0,0,0,0,47
5,0,5,0,5,80
13,0,13,5,19,117
86,0,65,41,110,495
162,0,111,76,197,658
245,0,174,128,291,808
250,0,116,93,273,771
717,0,531,399,849,2921
0,0,0,0,0,5
5,0,5,5,5,42
5,0,5,5,5,73
11,0,5,5,11,116
83,0,75,55,103,522
180,0,148,113,215,658
237,0,166,131,272,752
200,0,131,90,241,749
278,0,291,161,408,2179
0,0,0,0,0,14
0,0,0,0,0,27
5,0,5,0,5,75
5,0,5,5,10,105
41,0,40,25,56,358
74,0,89,49,114,546
88,0,84,48,124,527
69,0,68,35,102,527
109,0,217,69,257,2205
0,0,0,0,0,15
0,0,5,0,5,37
0,0,5,0,5,65
5,0,5,5,5,119
21,0,37,12,46,434
27,0,72,23,76,493
36,0,61,19,78,519
20,0,38,11,47,523
138,5,182,66,254,2138
0,0,0,0,0,20
0,0,0,0,0,42
5,0,5,0,5,84
14,0,10,5,17,115
31,0,39,16,54,428
37,5,55,21,71,520
29,0,42,5,62,481
26,0,34,13,47,448
136,0,189,86,239,2085
0,0,0,0,0,16
5,0,5,0,5,43
5,0,5,5,5,71
5,0,5,5,12,102
27,0,36,21,42,369
42,0,48,25,65,498
31,0,59,22,68,489
26,0,36,14,48,497
66,0,147,37,176,2002
0,0,0,0,0,15
0,0,5,0,5,33
0,0,5,0,5,63
5,0,5,5,5,109
14,0,23,5,29,353
16,0,40,11,45,442
15,0,43,5,52,497
17,0,32,5,40,490
43,0,146,20,169,1985
0,0,0,0,0,13
0,0,0,0,0,27
5,0,5,0,5,72
0,0,5,0,5,90
5,0,24,5,28,374
5,0,40,5,43,464
16,0,46,5,54,465
10,0,32,5,38,480
225,0,287,140,372,2375
0,0,0,0,0,30
0,0,5,0,5,31
5,0,5,5,5,88
11,0,15,5,19,124
52,0,52,31,73,452
64,0,88,46,106,553
53,0,76,36,93,576
40,0,49,18,71,521
684,0,547,387,844,2838
0,0,5,0,5,21
5,0,5,5,5,38
10,0,5,5,13,80
46,0,38,29,55,158
180,0,142,109,213,605
176,0,150,106,220,659
163,0,132,97,198,646
103,0,76,41,138,631
653,0,518,375,796,2739
0,0,0,0,0,17
5,0,5,5,5,47
17,0,12,10,19,83
57,0,33,30,60,171
176,0,130,107,199,572
170,0,156,107,219,628
146,0,121,82,185,661
81,0,62,36,107,560
452,0,407,257,602,2575
0,0,0,0,0,17
5,0,5,0,5,33
11,0,5,5,12,79
22,0,23,17,28,130
99,0,83,62,120,477
153,0,131,85,199,652
101,0,103,62,142,632
64,0,61,27,98,555
437,0,403,264,576,2762
0,0,0,0,0,11
5,0,5,5,5,33
5,0,5,5,5,86
27,0,15,13,29,114
117,0,103,77,143,504
113,0,112,74,151,650
111,0,105,66,150,704
61,0,64,31,94,660
628,5,564,373,823,2861
5,0,0,0,5,13
5,0,5,5,5,40
5,5,5,5,15,70
27,0,25,19,33,133
125,5,98,69,156,548
174,5,170,109,236,700
169,5,148,97,220,747
119,0,110,72,157,610
531,0,450,303,678,2509
0,0,0,0,0,5
5,0,5,5,5,27
5,0,5,5,5,77
16,0,17,5,27,115
102,0,95,69,128,456
135,0,107,78,164,598
152,0,125,84,193,683
116,0,102,63,155,544
231,10,255,96,399,2374
0,5,5,0,5,13
0,0,0,0,0,41
5,0,5,5,5,72
5,0,5,5,5,94
34,5,44,15,66,426
57,5,55,25,88,528
76,5,89,30,139,642
56,0,57,22,91,558
76,5,215,30,267,2098
0,0,5,0,5,17
0,0,5,0,5,29
5,0,5,0,5,57
0,5,5,0,5,109
15,0,36,5,44,369
16,5,54,5,66,476
25,5,67,5,84,523
19,5,47,5,60,518
92,5,163,27,235,2060
0,0,5,0,5,24
0,0,0,0,0,35
5,0,5,5,5,68
5,0,5,5,5,89
5,0,29,5,30,355
23,5,46,5,65,452
27,5,42,5,64,549
36,5,42,5,72,488
89,5,204,39,256,2056
0,0,0,0,0,17
0,0,0,0,0,33
5,0,5,5,5,61
5,0,5,0,10,97
10,0,31,5,37,383
18,5,56,5,68,450
29,5,61,16,75,538
30,0,45,11,64,477
113,5,213,54,274,2122
0,0,0,0,0,21
0,0,0,0,0,28
5,0,5,0,5,70
5,0,5,0,5,96
11,0,40,5,45,405
21,0,53,12,62,466
37,5,58,15,81,551
42,5,57,21,79,485
149,0,216,69,296,2103
5,0,5,5,5,20
0,0,5,0,5,38
5,0,5,0,5,67
5,0,5,0,5,98
20,0,29,5,41,359
25,0,50,15,60,495
42,0,72,24,90,541
55,0,55,20,90,485
134,5,205,57,283,1987
0,0,0,0,0,14
0,0,5,0,5,30
0,0,5,0,5,62
5,0,10,5,16,115
14,5,35,5,44,351
26,0,51,15,62,429
40,5,60,17,84,525
45,0,46,17,74,461
109,5,184,41,255,2095
0,0,0,0,0,10
0,0,5,0,5,32
0,0,5,0,5,69
5,0,5,5,10,113
15,5,36,5,46,374
21,5,49,5,62,487
35,5,44,13,67,544
35,0,43,11,67,466
91,25,211,23,302,2219
0,5,0,0,5,17
0,0,0,0,0,29
0,5,5,0,5,63
5,5,5,5,5,113
12,5,36,5,52,371
27,5,42,5,67,513
17,5,73,5,91,554
34,5,51,5,78,559
116,46,254,46,368,2514
0,0,0,0,0,19
0,5,5,0,5,37
0,5,5,0,5,58
5,5,5,5,10,130
14,5,31,5,50,422
28,5,65,15,86,572
34,12,87,14,118,656
36,11,63,11,98,620
144,14,252,54,355,2325
0,0,0,0,0,19
0,0,5,0,5,43
0,0,5,0,5,52
5,0,12,5,13,108
20,0,35,5,51,384
26,5,62,10,80,530
49,5,75,21,108,600
47,5,65,18,100,589
104,5,175,36,245,2022
0,0,0,0,0,11
0,0,5,0,5,37
0,0,5,0,5,36
5,0,5,0,5,104
10,5,22,5,28,350
24,0,36,5,54,468
36,5,72,11,98,558
31,0,40,14,57,458
81,5,204,32,254,2099
0,0,0,0,0,18
0,0,0,0,0,34
5,0,5,5,5,61
5,0,5,5,5,96
10,0,30,5,35,358
19,0,52,5,63,474
24,0,64,10,78,573
26,5,48,5,68,485
36,5,141,15,164,1592
0,0,0,0,0,5
0,0,0,0,0,22
0,0,5,0,5,44
5,0,5,0,5,72
5,0,22,5,25,281
5,5,30,5,36,370
5,0,46,5,51,427
12,5,37,5,45,369
5,18,266,0,285,4942
0,0,5,0,5,59
0,5,5,0,5,65
0,5,5,0,5,100
0,5,5,0,5,134
5,5,28,0,32,729
0,5,46,0,47,873
0,5,84,0,90,1219
0,5,100,0,104,1763
0,47,249,0,296,4649
0,5,0,0,5,51
0,0,5,0,5,69
0,5,5,0,5,106
0,5,5,0,12,152
0,10,29,0,39,704
0,5,57,0,66,882
0,11,66,0,77,1106
0,5,83,0,92,1579
44,86,310,5,434,5003
0,5,0,0,5,48
0,5,0,0,5,83
0,5,5,0,5,109
5,5,5,0,16,145
11,15,34,5,59,701
13,17,50,0,79,945
10,20,85,5,112,1186
5,25,130,5,162,1786
311,13,274,48,549,4881
0,0,5,0,5,36
5,5,5,5,5,73
5,0,5,5,5,102
5,5,5,5,12,147
47,5,36,5,82,736
67,5,51,10,110,870
93,5,77,12,161,1210
89,5,103,19,174,1707
288,5,240,59,472,4793
0,0,5,0,5,58
5,5,0,0,5,67
5,0,5,5,5,150
10,0,5,5,14,158
46,0,50,15,81,778
54,0,51,11,94,904
64,5,52,10,107,1075
109,5,78,19,169,1603
164,0,181,23,322,4487
5,0,0,0,5,56
5,0,5,0,5,91
0,0,5,0,5,114
5,0,5,0,5,136
25,0,31,5,52,723
48,0,37,5,77,867
32,0,44,5,70,1020
52,0,59,5,106,1480
166,0,188,32,322,4722
0,0,0,0,0,45
5,0,5,0,5,89
5,0,5,0,5,126
5,0,5,0,15,190
24,0,23,5,44,708
35,0,36,5,65,924
48,0,49,12,85,1124
46,0,68,11,103,1516
200,5,237,58,380,4840
0,0,0,0,0,48
0,0,5,0,5,82
5,0,5,0,5,124
5,0,5,5,5,150
20,0,35,5,54,751
47,0,55,20,82,931
57,0,59,14,102,1129
70,5,81,22,130,1625
218,0,228,88,358,4693
0,0,5,0,5,51
5,0,5,0,5,92
5,0,5,5,5,115
10,0,5,5,14,124
23,0,31,5,47,720
42,0,43,20,65,905
73,0,68,32,109,1087
65,0,76,25,116,1599
992,0,527,333,1186,5734
0,0,5,0,5,47
5,0,5,5,5,76
5,0,5,5,5,116
11,0,5,5,17,154
92,0,69,35,126,740
161,0,107,73,195,1109
304,0,169,109,364,1462
415,0,163,109,469,2030
2131,0,948,740,2339,7069
5,0,5,0,5,39
5,0,5,0,5,83
10,0,5,5,12,127
17,0,10,5,18,169
181,0,100,64,217,879
392,0,192,153,431,1352
611,0,304,244,671,1821
917,0,335,268,984,2599
1771,5,790,593,1968,6654
0,0,0,0,0,52
5,0,5,5,5,72
5,0,5,5,10,110
25,0,13,5,29,196
168,0,98,66,200,883
312,0,159,125,346,1235
510,0,250,189,571,1666
744,5,262,198,808,2440
1041,5,565,368,1239,5684
0,0,0,0,0,49
5,0,5,5,5,71
5,0,5,5,5,120
15,0,15,5,22,188
101,0,52,26,127,781
196,5,113,79,231,1113
315,0,175,120,370,1449
406,0,206,133,479,1913
411,5,293,125,580,4529
0,0,5,0,5,46
5,0,0,0,5,79
5,0,5,0,5,95
12,0,5,5,13,144
35,0,34,10,59,665
78,5,68,30,116,874
116,5,93,40,170,1160
163,0,90,42,211,1466
187,0,223,64,346,4558
0,0,5,0,5,40
5,0,5,0,5,63
5,0,5,5,5,97
5,0,5,0,5,164
22,0,33,5,50,681
49,0,46,19,76,886
60,0,64,24,100,1101
51,0,70,15,106,1526
191,5,215,66,340,4414
5,0,5,0,5,58
0,0,5,0,5,66
5,0,5,0,5,122
5,5,5,5,10,135
36,0,30,12,54,702
44,0,44,18,70,826
48,0,67,18,97,1094
51,0,65,16,100,1411
170,0,232,77,325,4498
0,0,0,0,0,41
5,0,5,5,5,90
5,0,5,0,5,118
5,0,5,5,5,168
46,0,43,22,67,688
45,0,52,24,73,917
41,0,55,14,82,1047
29,0,71,15,85,1429
72,5,192,26,239,4371
0,0,0,0,0,45
0,0,0,0,0,71
0,0,5,0,5,130
5,0,5,5,5,147
14,0,29,5,42,685
22,0,49,10,61,834
16,0,52,5,60,1086
15,5,55,5,66,1373
67,0,197,28,236,4598
0,0,0,0,0,41
0,0,5,0,5,100
5,0,5,5,5,120
5,0,10,5,12,170
10,0,21,5,28,681
19,0,58,10,67,889
15,0,48,5,55,1113
18,0,52,5,66,1484
312,0,304,128,488,4964
0,0,5,0,5,52
5,0,5,5,5,100
5,0,5,5,10,131
23,0,11,5,25,174
69,0,44,23,90,762
64,0,68,27,105,979
72,0,82,35,119,1211
73,0,87,28,132,1555
654,5,483,308,829,5249
0,0,0,0,0,55
5,0,5,5,5,93
14,0,5,5,18,166
33,0,16,14,35,176
153,5,93,70,176,836
154,0,102,74,182,1045
167,0,146,87,226,1252
126,0,116,59,183,1626
740,5,548,333,956,5704
0,0,5,0,5,50
5,0,5,5,5,104
17,0,10,5,20,165
49,0,20,14,55,216
158,5,104,75,188,880
183,5,130,89,224,1089
161,0,134,82,213,1406
164,0,146,63,247,1794
890,0,610,380,1120,5770
5,0,5,5,5,48
5,0,5,5,10,75
20,0,5,5,20,150
53,0,27,20,60,213
171,0,109,77,203,911
181,0,140,86,235,1086
211,0,162,99,274,1433
243,0,159,87,315,1854
1341,5,813,569,1589,6468
0,0,5,0,5,50
12,0,5,5,12,93
22,5,5,5,25,125
75,0,32,30,77,243
305,0,158,128,335,1022
330,5,210,155,387,1368
336,0,224,140,420,1623
261,5,174,104,332,1944
1476,16,766,550,1705,6746
5,0,5,5,5,45
5,0,5,5,5,87
33,0,18,17,34,174
58,0,23,19,62,220
288,5,130,110,308,1056
374,5,197,149,425,1443
370,5,197,135,439,1638
345,5,194,116,426,2083
599,5,413,233,785,5107
5,5,5,0,5,47
5,0,5,5,5,71
5,0,5,5,5,113
14,0,5,5,16,157
115,5,63,45,134,746
146,5,94,55,186,1050
157,5,124,69,214,1288
158,5,117,57,220,1635
205,5,253,74,393,4882
5,5,5,5,5,48
0,0,5,0,5,85
5,0,5,0,5,103
5,5,5,5,5,175
35,0,37,14,58,724
46,0,61,23,84,925
50,5,75,20,106,1170
65,5,66,15,121,1652
87,5,216,25,283,4553
0,0,5,0,5,43
5,0,0,0,5,63
5,0,5,5,5,136
5,0,5,0,5,145
12,5,34,5,42,664
15,5,42,5,55,871
28,5,63,10,83,1165
27,5,67,5,91,1466
150,5,227,42,337,4730
5,0,5,5,5,51
5,0,5,0,5,85
5,0,5,5,11,125
5,0,5,0,5,153
16,0,32,5,44,719
27,5,51,5,71,937
43,0,58,12,89,1168
52,5,75,14,114,1492
134,5,201,41,296,4519
5,0,5,0,5,60
0,5,0,0,5,94
5,0,5,5,5,115
5,0,5,5,5,150
20,0,23,5,36,694
17,0,34,5,46,882
32,0,59,10,81,1080
58,5,74,17,116,1444
186,0,210,50,346,4695
5,0,5,0,5,63
5,0,0,0,5,69
5,0,5,5,5,125
5,0,5,5,5,167
24,0,39,10,53,676
29,0,42,5,64,912
49,0,59,16,92,1177
69,0,65,15,119,1506
215,5,217,47,386,4693
5,0,0,0,5,53
0,0,5,0,5,72
5,0,5,5,5,146
5,0,5,0,5,176
19,0,25,5,40,673
33,0,47,5,74,894
63,0,59,15,107,1188
89,5,79,20,149,1491
172,5,205,50,327,4627
5,0,0,0,5,51
0,0,5,0,5,72
5,0,5,5,5,100
5,0,5,5,5,158
15,0,37,5,46,668
32,5,41,11,62,903
55,0,67,16,106,1197
66,0,53,15,104,1478
170,5,254,48,379,5082
5,0,5,5,5,54
0,0,0,0,0,71
5,0,5,0,5,110
5,0,5,5,11,163
17,0,38,5,49,722
24,5,50,5,72,954
50,5,75,20,106,1313
73,5,78,17,135,1695
248,12,272,68,463,5047
5,0,5,5,5,64
0,0,0,0,0,65
5,0,5,5,5,118
5,5,5,5,14,162
12,5,37,5,47,710
48,5,49,14,86,938
66,5,83,19,132,1302
111,5,91,28,175,1688
260,89,318,76,586,5592
0,5,5,0,5,45
5,0,0,0,5,84
0,5,5,0,5,132
5,0,5,5,13,174
18,5,35,5,61,736
57,23,67,18,126,1122
85,16,91,23,169,1448
94,34,114,33,207,1851
181,63,314,56,497,5284
0,0,5,0,5,52
0,5,0,0,5,57
0,0,5,0,5,110
5,5,5,0,5,191
14,5,40,5,56,751
35,15,62,5,104,1082
63,18,97,24,152,1308
68,18,109,20,175,1733
148,13,229,47,340,4510
0,0,0,0,0,44
0,0,0,0,0,61
5,0,5,5,5,111
5,0,5,0,5,130
16,5,18,5,29,667
14,5,54,5,67,858
50,5,82,17,119,1188
64,5,70,18,117,1451
151,5,265,55,362,4836
0,0,0,0,0,42
0,0,5,0,5,79
5,0,5,5,5,109
5,0,5,0,5,159
11,0,27,5,35,662
27,0,63,10,80,938
33,0,60,12,81,1170
78,5,101,29,151,1677
84,5,145,22,209,3289
0,0,0,0,0,22
0,0,5,0,5,33
0,0,0,0,0,61
5,0,5,0,5,69
5,5,16,5,22,422
12,0,34,5,41,628
19,0,38,5,53,858
43,5,52,10,86,1196
0,5,28,0,30,456
0,0,0,0,0,5
0,0,0,0,0,5
0,0,0,0,0,5
0,0,5,0,5,16
0,5,5,0,5,81
0,5,5,0,5,83
0,0,5,0,5,113
0,0,10,0,10,146
0,5,29,0,32,382
0,0,0,0,0,5
0,5,0,0,5,5
0,5,0,0,5,15
0,0,5,0,5,17
0,0,5,0,5,60
0,0,5,0,5,81
